age,job,marital,education,default,housing,loan,contact,trimestre,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
48,others,0,1,1,1,0,1,1,2,334,2,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
37,others,0,1,0,0,0,1,1,2,372,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
37,others,0,1,0,1,0,1,1,2,345,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
36,admin.,1,2,0,0,0,1,1,2,473,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
29,admin.,1,4,0,1,0,1,1,2,133,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
35,others,0,2,0,0,0,1,1,2,285,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
36,admin.,0,4,0,1,0,1,1,2,128,3,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
41,others,0,1,0,1,0,1,1,2,26,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
36,others,0,3,0,1,0,1,1,2,731,1,3,1,1,-1.8,92.89299999999999,-46.2,1.334,5099.1,1
41,others,0,1,0,1,0,1,1,2,488,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,1
29,admin.,1,4,0,0,0,1,1,2,401,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
36,others,1,4,0,1,0,1,1,2,38,1,3,2,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
29,admin.,1,4,0,1,1,1,1,2,74,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
46,admin.,0,2,1,1,0,1,1,2,293,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
33,others,0,1,0,0,0,1,1,2,473,4,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
25,student,1,1,0,0,1,1,1,2,219,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
48,others,0,1,1,0,0,1,1,2,14,11,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
50,others,0,2,0,0,1,1,1,2,178,5,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
32,others,1,3,0,0,0,1,1,2,362,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
39,others,0,1,1,0,1,1,1,2,343,3,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
27,others,0,2,0,1,0,1,1,2,152,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
53,others,0,3,1,0,0,1,1,2,403,4,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
41,others,0,1,0,0,1,1,1,2,767,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,1
45,others,0,1,0,1,0,1,1,2,236,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
55,others,0,1,0,1,0,1,1,2,249,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
36,others,0,1,0,1,0,1,1,2,227,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
41,others,0,0,1,0,0,1,1,2,100,2,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
45,others,0,4,0,0,0,1,1,2,139,6,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
53,others,0,3,1,0,1,1,1,2,595,5,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
48,others,1,3,0,1,0,1,1,2,142,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
35,admin.,0,4,0,1,0,1,1,2,376,2,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
33,others,0,3,1,1,0,1,1,2,160,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
54,others,0,4,0,1,0,1,1,2,132,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
37,others,0,1,0,1,0,1,1,2,438,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
38,others,0,1,0,1,0,1,1,2,100,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
44,others,0,1,0,1,1,1,1,2,94,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
46,others,0,1,0,0,1,1,1,2,222,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
34,others,0,1,0,0,1,1,1,2,50,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
40,others,0,1,0,1,0,1,1,2,954,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,1
46,others,0,1,0,1,0,1,1,2,403,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
39,others,0,1,1,0,0,1,1,2,106,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
30,others,0,2,1,0,0,1,1,2,848,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,1
39,others,0,1,1,1,0,1,1,2,304,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
34,others,0,1,0,0,1,1,1,2,439,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
48,others,0,1,0,0,0,1,1,2,119,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
34,admin.,1,4,0,1,0,1,1,2,36,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
57,admin.,0,2,0,0,0,1,1,2,644,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
31,others,0,2,0,0,1,1,1,2,109,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
39,others,0,1,0,1,0,1,1,2,34,9,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
42,others,1,1,0,1,1,1,1,2,200,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
39,others,0,3,0,1,0,1,1,2,145,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
39,others,0,3,0,1,0,1,1,2,72,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
46,others,0,1,1,0,0,1,1,2,19,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
39,others,0,1,0,0,0,1,1,2,272,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
39,others,0,3,0,1,0,1,1,2,177,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
31,others,1,2,0,0,0,1,1,2,90,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
31,others,1,2,0,1,0,1,1,2,125,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
31,others,0,2,0,0,0,1,1,2,339,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
31,others,1,2,0,0,0,1,1,2,153,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
36,admin.,1,4,1,1,0,1,1,2,530,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,1
31,others,1,2,0,1,0,1,1,2,291,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
28,admin.,1,4,0,0,1,1,1,2,223,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
37,admin.,0,4,0,0,0,1,1,2,208,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
35,others,0,3,0,1,0,1,1,2,54,2,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
36,others,0,1,0,1,0,1,1,2,503,2,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
39,others,1,3,0,0,0,1,1,2,174,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
39,others,0,1,1,0,0,1,1,2,95,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
31,others,1,2,0,0,0,1,1,2,465,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
35,others,0,2,1,0,0,1,1,2,257,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
44,others,0,1,0,1,0,1,1,2,168,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
35,others,0,2,1,1,0,1,1,2,404,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
27,student,1,4,0,0,0,1,1,2,253,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
43,others,0,1,1,1,0,1,1,2,147,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
43,others,0,1,1,0,1,1,1,2,153,1,3,2,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
41,others,1,1,0,0,0,1,1,2,128,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
27,student,1,4,0,0,0,1,1,2,274,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
44,others,0,1,0,1,0,1,1,2,278,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
51,others,0,1,0,1,0,1,1,2,55,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
25,admin.,1,4,0,0,0,1,1,2,101,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
49,admin.,0,2,0,1,0,1,1,2,115,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
41,others,1,1,0,1,1,1,1,2,366,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
30,others,0,1,0,0,0,1,1,2,129,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
45,others,0,2,0,0,0,1,1,2,90,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
28,others,1,2,0,1,0,1,1,2,576,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,1
25,admin.,1,4,0,1,0,1,1,2,209,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
41,others,1,1,0,1,0,1,1,2,597,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,1
45,others,0,2,0,1,1,1,1,2,274,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
41,admin.,1,1,1,0,0,1,1,2,195,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
31,others,0,1,1,0,0,1,1,2,188,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
37,others,0,1,1,0,0,1,1,2,177,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
35,others,0,3,0,1,1,1,1,2,137,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
38,others,1,1,1,0,1,1,1,2,42,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
39,others,1,2,0,1,0,1,1,2,305,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
39,others,0,1,1,0,1,1,1,2,162,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
42,others,0,1,0,0,0,1,1,2,151,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
36,others,1,3,0,0,0,1,1,2,340,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
48,others,0,1,0,0,0,1,1,2,109,1,3,1,1,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
26,others,0,1,0,1,0,1,1,2,209,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
48,others,0,1,0,0,1,1,1,2,170,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
47,others,0,1,0,1,0,1,1,2,569,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
39,others,0,3,0,1,0,1,1,2,597,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,1
48,others,0,3,1,1,0,1,1,2,274,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
46,others,0,1,0,0,0,1,1,2,984,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,1
31,others,1,2,0,1,0,1,1,2,234,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
35,others,0,3,0,1,0,1,1,2,156,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
35,others,0,3,0,0,0,1,1,2,339,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
33,others,0,4,1,0,0,1,1,2,205,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
43,others,0,4,0,1,0,1,1,2,124,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
42,others,0,2,0,1,0,1,1,2,597,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
43,others,0,4,0,0,1,1,1,2,226,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
35,others,1,1,0,1,0,1,1,2,143,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
35,others,1,1,0,1,0,1,1,2,181,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
46,others,0,1,0,0,0,1,1,2,96,2,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
48,others,0,1,1,1,0,1,1,2,164,5,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
48,others,0,1,0,1,0,1,1,2,238,3,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
57,others,0,1,0,1,0,1,1,2,236,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
39,admin.,1,2,0,0,0,1,1,2,158,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
33,admin.,0,1,0,1,1,0,1,2,26,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
20,others,1,2,0,1,0,1,1,2,159,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
34,others,0,1,0,1,1,1,1,2,338,4,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
36,others,0,4,0,1,0,1,1,2,187,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
32,others,0,1,0,1,1,1,1,2,159,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
28,others,1,3,0,0,0,1,1,2,116,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
28,others,1,3,0,1,1,1,1,2,196,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
33,admin.,0,2,0,1,0,1,1,2,49,2,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
20,others,1,2,0,1,0,1,1,2,410,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
42,others,0,2,0,0,0,1,1,2,990,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
28,others,1,3,0,1,0,1,1,2,244,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
39,others,1,1,1,0,0,1,1,2,47,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
39,others,0,3,0,0,0,1,1,2,258,8,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
34,others,0,1,0,0,0,1,1,2,267,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
34,others,0,0,0,1,0,1,1,2,123,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
36,admin.,0,4,0,0,0,1,1,2,37,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
33,others,0,2,0,1,0,0,1,2,186,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
53,admin.,0,4,1,1,0,1,1,2,59,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
25,others,1,2,0,0,0,1,1,2,333,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
58,retired,0,1,0,0,1,1,1,2,144,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
37,others,0,1,0,0,0,1,1,2,225,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
38,admin.,0,1,0,1,0,1,1,2,472,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
36,others,1,3,0,0,0,1,1,2,45,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
39,others,1,1,0,0,1,1,1,2,1079,3,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
41,others,0,1,0,0,0,1,1,2,94,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
38,others,0,1,0,0,0,1,1,2,161,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
36,others,1,3,0,0,0,1,1,2,199,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
39,admin.,1,4,0,0,0,1,1,2,68,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
30,admin.,1,4,0,1,0,1,1,2,60,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
39,others,1,1,1,1,0,1,1,2,686,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
42,others,0,4,1,0,1,1,1,2,64,2,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
29,admin.,1,2,0,0,1,1,1,2,249,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
38,others,0,2,1,1,0,1,1,2,198,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
38,admin.,0,4,0,0,1,1,1,2,118,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
51,admin.,1,4,0,0,0,1,1,2,187,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
50,others,0,1,0,1,0,1,1,2,146,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
37,others,0,1,0,0,1,1,1,2,364,4,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
31,admin.,0,0,0,1,0,1,1,2,208,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
47,others,0,2,1,0,0,1,1,2,378,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
31,others,1,0,0,1,0,1,1,2,84,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
54,others,0,4,0,0,0,0,1,2,10,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
54,others,0,4,0,1,1,0,1,2,39,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
35,others,0,3,0,0,0,1,1,2,66,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
34,admin.,1,2,0,1,0,1,1,2,78,1,3,1,1,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
31,others,0,2,0,1,0,1,1,2,611,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,1
46,others,1,2,1,1,0,1,1,2,193,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
38,others,0,1,0,1,0,1,1,2,155,5,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
29,others,0,1,0,1,0,1,1,2,318,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
27,admin.,0,2,0,1,0,1,1,2,175,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
57,others,0,4,0,0,0,1,1,2,1205,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,1
29,others,0,1,0,0,0,1,1,2,413,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
53,others,0,4,0,1,0,1,1,2,167,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
27,admin.,0,2,0,0,1,1,1,2,251,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
46,others,0,2,0,1,1,1,1,2,270,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
32,others,0,1,0,1,0,1,1,2,211,1,3,1,1,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
32,others,0,1,0,1,1,1,1,2,107,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
46,admin.,0,2,0,0,0,1,1,2,124,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
33,others,0,3,0,0,1,1,1,2,17,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
48,others,0,1,0,1,0,1,1,2,477,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
34,admin.,1,4,0,1,0,1,1,2,265,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
46,admin.,0,2,0,0,0,1,1,2,159,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
29,others,0,1,0,0,1,1,1,2,837,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,1
33,others,0,3,0,1,0,1,1,2,221,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
37,others,0,1,0,0,1,1,1,2,136,5,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
33,others,0,3,0,1,0,1,1,2,318,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
42,others,0,1,0,0,0,1,1,2,51,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
37,others,0,2,1,1,0,1,1,2,285,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
42,others,0,1,1,0,1,1,1,2,29,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
33,others,0,4,1,1,0,1,1,2,585,2,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
34,others,0,0,0,0,1,1,1,2,106,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
46,others,0,4,1,0,0,0,1,2,16,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
36,others,0,1,0,1,0,1,1,2,184,2,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
41,others,0,2,0,0,0,1,1,2,52,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
32,admin.,0,2,0,1,0,1,1,2,128,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
48,others,0,1,1,1,0,1,1,2,282,4,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
28,others,1,4,0,1,0,1,1,2,57,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
38,others,0,2,1,1,0,1,1,2,839,2,0,1,1,-1.8,92.89299999999999,-46.2,1.334,5099.1,1
36,others,0,1,0,0,0,1,1,2,50,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
31,others,0,1,0,0,1,1,1,2,457,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
42,others,0,4,1,1,0,1,1,2,301,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
31,others,1,2,0,0,0,1,1,2,37,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
32,others,1,1,0,0,1,1,1,2,148,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
28,admin.,0,2,0,1,0,1,1,2,72,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
38,others,1,1,0,1,0,1,1,2,203,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
31,others,0,1,1,0,0,1,1,2,18,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
51,others,0,1,1,1,0,1,1,2,254,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
28,admin.,0,2,0,0,0,1,1,2,204,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
51,others,0,1,1,1,0,1,1,2,451,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
36,others,0,1,0,0,0,1,1,2,334,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
36,others,0,1,0,0,0,1,1,2,428,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
59,admin.,0,2,0,0,0,1,1,2,289,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
36,others,1,4,0,1,0,1,1,2,317,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
31,others,0,1,1,1,0,1,1,2,153,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
37,others,1,2,0,0,0,1,1,2,150,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
55,retired,0,1,1,0,0,1,1,2,674,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
37,others,1,2,0,1,0,1,1,2,445,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,1
51,others,1,1,0,0,0,1,1,2,123,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
30,others,0,1,1,1,0,1,1,2,176,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
30,others,0,1,1,1,0,1,1,2,297,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
34,others,1,4,0,1,0,0,1,2,92,3,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
41,others,0,1,0,1,0,1,1,2,189,2,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
44,admin.,1,2,0,1,0,1,1,2,728,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
36,admin.,0,4,0,1,0,1,1,2,127,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
43,others,0,1,0,0,1,1,1,2,179,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
28,others,0,1,0,1,0,1,1,2,98,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
49,admin.,1,1,1,0,0,1,1,2,135,2,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
28,admin.,1,2,0,0,0,1,1,2,251,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
30,others,0,1,0,1,0,1,1,2,1131,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
31,others,0,1,1,1,0,1,1,2,148,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
34,others,0,1,0,0,0,1,1,2,156,2,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
33,others,1,3,0,1,0,1,1,2,519,2,3,2,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,1
31,others,1,2,0,0,0,1,1,2,343,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
41,admin.,0,2,0,0,0,1,1,2,64,1,3,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
27,others,0,2,0,1,0,1,1,2,903,2,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
33,others,0,2,0,0,0,1,1,2,106,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
31,others,1,1,0,0,0,1,1,2,459,4,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
35,admin.,1,4,0,0,0,1,1,2,109,1,3,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
